"매장","매장위치","카테고리","세부내용","시술 설명","매장URL","매장위도","매장경도","recovery_total_days","recovery_transition_day","오늘의 케어"
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","소프웨이브 300샷","초음파 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","슈링크 유니버스 더마 100샷","고강도초음파 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","슈링크 유니버스 아이 100샷","고강도초음파 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","슈링크 유니버스 울트라(선타입) 300샷","고강도초음파 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","스케일링 1회","각질·피지 제거 관리","https://dernaclinic.com/ko","37.500263","127.025797","1","0","각질층이 예민해져 있는 상태라 오늘은 세안 후 순한 보습제로 진정시켜 주세요. 자외선 차단제를 꼭 발라주시고, 스크럽이나 추가 필링처럼 자극이 겹치는 관리는 오늘 하루 쉬어주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","써마지 FLX 300샷","고주파 열에너지로 피부 탄력 개선","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","써마지 FLX 600샷","고주파 열에너지로 피부 탄력 개선","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","써마지 FLX 900샷","고주파 열에너지로 피부 탄력 개선","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","아이 볼뉴머 200샷","고주파 지방 감소 및 탄력 개선","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","아이 써마지 FLX 225샷","고주파 열에너지로 피부 탄력 개선","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","아이 써마지 FLX 450샷","고주파 열에너지로 피부 탄력 개선","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","아쿠아필 1회","각질·모공 필링 관리","https://dernaclinic.com/ko","37.500263","127.025797","1","0","각질층이 예민해져 있는 상태라 오늘은 세안 후 순한 보습제로 진정시켜 주세요. 자외선 차단제를 꼭 발라주시고, 스크럽이나 추가 필링처럼 자극이 겹치는 관리는 오늘 하루 쉬어주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","압출 1개당","피지·블랙헤드 압출 관리","https://dernaclinic.com/ko","37.500263","127.025797","1","0","각질층이 예민해져 있는 상태라 오늘은 세안 후 순한 보습제로 진정시켜 주세요. 자외선 차단제를 꼭 발라주시고, 스크럽이나 추가 필링처럼 자극이 겹치는 관리는 오늘 하루 쉬어주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","어븀프락셀 1회","피부 재생 프락셀 레이저","https://dernaclinic.com/ko","37.500263","127.025797","7","3","자외선 차단제를 평소보다 더 꼼꼼히, 자주 덧발라 주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","얼굴 로즈필 1회","각질 재생 필링 관리","https://dernaclinic.com/ko","37.500263","127.025797","1","0","각질층이 예민해져 있는 상태라 오늘은 세안 후 순한 보습제로 진정시켜 주세요. 자외선 차단제를 꼭 발라주시고, 스크럽이나 추가 필링처럼 자극이 겹치는 관리는 오늘 하루 쉬어주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","얼굴 전체 압출","피지·블랙헤드 압출 관리","https://dernaclinic.com/ko","37.500263","127.025797","1","0","각질층이 예민해져 있는 상태라 오늘은 세안 후 순한 보습제로 진정시켜 주세요. 자외선 차단제를 꼭 발라주시고, 스크럽이나 추가 필링처럼 자극이 겹치는 관리는 오늘 하루 쉬어주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","엑셀 V 제네시스 토닝 10회","색소·기미 개선 토닝","https://dernaclinic.com/ko","37.500263","127.025797","7","3","자외선 차단제를 평소보다 더 꼼꼼히, 자주 덧발라 주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","엑셀 V 제네시스 토닝 1회","색소·기미 개선 토닝","https://dernaclinic.com/ko","37.500263","127.025797","7","3","자외선 차단제를 평소보다 더 꼼꼼히, 자주 덧발라 주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","엑셀 V 제네시스 토닝 5회","색소·기미 개선 토닝","https://dernaclinic.com/ko","37.500263","127.025797","7","3","자외선 차단제를 평소보다 더 꼼꼼히, 자주 덧발라 주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","엑셀V 여드름자국 모드1회","여드름 흉터 개선 레이저","https://dernaclinic.com/ko","37.500263","127.025797","7","3","각질을 억지로 벗기거나 짜지 말고 순한 진정 케어로 마무리해주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","엑셀V 혈관 모드1회","혈관 확장(실핏줄) 개선 레이저","https://dernaclinic.com/ko","37.500263","127.025797","7","3","뜨거운 물 세안이나 찜질처럼 얼굴이 붉어지는 자극은 오늘 하루 피해주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","엑셀V 홍조 모드1회","안면 홍조 개선 레이저","https://dernaclinic.com/ko","37.500263","127.025797","7","3","뜨거운 물 세안이나 찜질처럼 얼굴이 붉어지는 자극은 오늘 하루 피해주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","온다 바디 100KJ 1회","고주파 지방·탄력 개선 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","온다 바디 100KJ 3회","고주파 지방·탄력 개선 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","온다 페이스 60KJ 1회","고주파 지방·탄력 개선 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","온다 페이스 60KJ 3회","고주파 지방·탄력 개선 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","온다 풀페이스 100KJ 1회","고주파 지방·탄력 개선 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","온다 풀페이스 100KJ 3회","고주파 지방·탄력 개선 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","온다 풀페이스 80KJ 1회","고주파 지방·탄력 개선 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","온다 풀페이스 80KJ 3회","고주파 지방·탄력 개선 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","올타이트 100샷 당","고주파 탄력 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","올타이트 400샷 1회","고주파 탄력 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","올타이트 400샷 3회","고주파 탄력 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","올타이트 800샷 1회","고주파 탄력 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","울쎄라피 프라임 100샷 추가","고강도집속초음파(HIFU)로 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","울쎄라피 프라임 300샷","고강도집속초음파(HIFU)로 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","울쎄라피 프라임 600샷","고강도집속초음파(HIFU)로 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","울쎄라피 프라임 아이 200샷","고강도집속초음파(HIFU)로 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","인모드 forma 1부위 1회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","인모드 forma 1부위 3회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","인모드 forma 풀페이스 1회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","인모드 forma 풀페이스 3회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","인모드 miniFX 1부위 1회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","인모드 miniFX 1부위 3회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","인모드 miniFX 풀페이스 1회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","인모드 miniFX 풀페이스 3회","고주파 리프팅 및 지방 감소","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","카프리레이저 1회","모공 및 피지 개선 레이저","https://dernaclinic.com/ko","37.500263","127.025797","7","3","자외선 차단제를 평소보다 더 꼼꼼히, 자주 덧발라 주세요. 오늘은 각질제거·스크럽·필링 등 추가 자극은 피하고 순한 보습 위주로 관리해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","크라이오 진정관리 1회","냉각 진정 관리","https://dernaclinic.com/ko","37.500263","127.025797","1","0","몸의 순환과 컨디션을 끌어올리는 관리를 받으셨어요, 오늘은 물을 평소보다 넉넉히 마셔 노폐물 배출을 도와주세요. 격한 운동보다는 가벼운 스트레칭 정도로 몸을 편안하게 유지해주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","튠 라이너 1회","고강도초음파 부위별 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","기기 기반","튠 레드(30KJ) 1회","고강도초음파 부위별 리프팅","https://dernaclinic.com/ko","37.500263","127.025797","5","2","탄력이 서서히 올라오는 시기라 오늘은 시술 부위에 강한 힘을 주는 마사지나 압박은 피해주세요. 사우나·찜질방 같은 고온 환경과 음주는 붓기와 자극을 키울 수 있으니 오늘 하루는 쉬어가시고, 자외선 차단제를 꼼꼼히 발라주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
